year,combination,organism,antibiotics,R,Tested.isolates,isolates,Region,NAME,TMN,TMP,HEG,IT,OPE,PD,UP,PMP,PREC,SR,SSR,TCL,HUM,CPI,WASH,AMC,IC,HD
2019,CRPA,Pseudomonas aeruginosa,Carbapenems,0.244,409,100,Europe and Central Asia,C038,10.9,16.3,6.228440132,88515000,28.55985489,124.0255954,60.037,8.6,821.8,0.0972,0.0488,1.291,119.4,58,53.63758214,19.4,92.14285714,6.54
2020,CRPA,Pseudomonas aeruginosa,Carbapenems,0.285,316,90,Europe and Central Asia,C038,11.4,16.7,6.327533842,88515000,28.04498829,123.8005749,60.043,9.1,791.6,0.0625,0.0655,1.99,111.9,56,53.63758214,19.4,89.57142857,6.54
2021,CRPA,Pseudomonas aeruginosa,Carbapenems,0.28,440,123,Europe and Central Asia,C038,11.2,16.3,6.571600328,82613278.94,24.63383609,123.1385182,60.07705879,9.2,834.4,0.0775,0.079,1.251,109.3,56,53.63758214,19.4,93.52467964,6.445116454
2022,CRPA,Pseudomonas aeruginosa,Carbapenems,0.246,468,115,Europe and Central Asia,C038,11.8,17.1,6.956865881,67813836.81,16.1108254,121.834235,60.14017637,9.6,81.3,0.0983,0.0317,2.318,17.8,55,53.63758214,19.4,93.44543544,6.175349361
2006,CRPA,Pseudomonas aeruginosa,Carbapenems,0.207,251,52,Europe and Central Asia,C039,23.2,28,9.363991201,11282000,36.51595474,115.0353996,58.137,80,40.9,0.000435,0,1.652,14.6,66,53.63758214,17.7,97,3.48
2007,CRPA,Pseudomonas aeruginosa,Carbapenems,0.149,323,48,Europe and Central Asia,C039,23.2,28.1,9.259821218,6788000,37.2443327,115.2614409,58.749,87.8,34.2,0,0,0.989,8.3,65,53.63758214,18.4,96.42857143,3.44
2008,CRPA,Pseudomonas aeruginosa,Carbapenems,0.177,430,76,Europe and Central Asia,C039,23.1,27.9,9.587471949,6962000,37.45085399,115.4277577,59.359,96.5,101.2,0,0,1.162,20.8,61,53.63758214,17.6,96.85714286,3.39
2009,CRPA,Pseudomonas aeruginosa,Carbapenems,0.163,520,85,Europe and Central Asia,C039,23.4,28.2,10.13562585,6439000,36.14388016,115.3864723,59.964,98.1,32.9,0,0,1.114,11.3,58,53.63758214,17,96,3.37
2010,CRPA,Pseudomonas aeruginosa,Carbapenems,0.161,534,86,Europe and Central Asia,C039,23.8,28.8,10.03266089,6756000,33.43551741,115.4394585,60.567,93.8,61.6,0,0,2.001,13.2,60,53.63758214,17.5,96.57142857,3.37
2011,CRPA,Pseudomonas aeruginosa,Carbapenems,0.198,505,100,Europe and Central Asia,C039,23.4,28,9.716763338,7264000,35.44179266,115.2697893,61.167,93.3,44.9,0,0,1.444,13.3,61,53.63758214,17.7,96.85714286,3.37
2012,CRPA,Pseudomonas aeruginosa,Carbapenems,0.204,568,116,Europe and Central Asia,C039,23.6,28.2,9.628700044,7503000,38.66403648,114.8034065,61.763,99.3,38.2,0,0,1.376,12.8,63,53.63758214,17.8,97.71428571,3.41
2013,CRPA,Pseudomonas aeruginosa,Carbapenems,0.206,733,151,Europe and Central Asia,C039,23.4,28,9.377968276,9177000,37.65426752,114.1561287,62.352,91.6,82.9,0.00113,0,1.212,16.8,62,53.63758214,18.8,97.85714286,3.39
2014,CRPA,Pseudomonas aeruginosa,Carbapenems,0.225,1064,239,Europe and Central Asia,C039,23.1,28.2,9.319370678,10497000,38.19905696,113.5417704,62.936,85.4,50.9,0,0,1.541,13,63,53.63758214,20.6,97.85714286,3.32
2015,CRPA,Pseudomonas aeruginosa,Carbapenems,0.198,1191,236,Europe and Central Asia,C039,23.5,28.5,9.301419979,11723000,38.26995233,113.0725196,63.514,101.2,23.7,0,0,1.971,10.9,63,53.63758214,18.6,88.14285714,3.37
2016,CRPA,Pseudomonas aeruginosa,Carbapenems,0.192,1227,236,Europe and Central Asia,C039,23.6,28.7,9.379971112,13359000,38.33537235,112.7163842,64.086,94.8,148.3,4.36E-05,0,1.515,23.3,62,53.63758214,19.7,96.41516637,3.39
2017,CRPA,Pseudomonas aeruginosa,Carbapenems,0.183,1215,222,Europe and Central Asia,C039,23.5,28.5,9.297467493,15432000,38.76765823,112.4418158,64.652,97.3,55.9,0.000435,0,1.893,12.3,63,53.63758214,18.3,96.41516637,3.39
2018,CRPA,Pseudomonas aeruginosa,Carbapenems,0.157,1108,174,Europe and Central Asia,C039,23.9,28.9,9.40605818,16186000,38.77129025,112.261936,65.211,100.9,168.2,0,0,2.004,27.7,64,53.63758214,19.5,97.12945208,3.45
2019,CRPA,Pseudomonas aeruginosa,Carbapenems,0.178,1052,187,Europe and Central Asia,C039,23.6,28.6,9.23494403,17283000,39.14946543,112.2885828,65.764,94.7,55.8,0.000478,0,1.84,18.3,62,53.63758214,18.95167421,97.12945208,3.45
2020,CRPA,Pseudomonas aeruginosa,Carbapenems,0.134,1057,142,Europe and Central Asia,C039,23.5,28.5,10.31549965,4208000,35.4768493,112.406676,66.31,93,21.3,0,0,1.734,6.9,61,53.63758214,19.20222519,97.12945208,3.45
2021,CRPA,Pseudomonas aeruginosa,Carbapenems,0.141,1015,143,Europe and Central Asia,C039,24.3,29.4,14.30789747,38528772.13,23.00471571,112.4869372,66.84785299,102.1,62.2,0,0,2.165,10.2,62,53.63758214,19.08773888,100.2013932,3.523234415
2022,CRPA,Pseudomonas aeruginosa,Carbapenems,0.118,1129,133,Europe and Central Asia,C039,24,29.1,22.74351211,125442316.4,2.692269796,112.4142861,67.37655896,106,703,0,0,1.855,136,62,53.63758214,19.14005204,100.7914204,3.729703244
2012,CRPA,Pseudomonas aeruginosa,Carbapenems,0.578,45,26,Europe and Central Asia,C040,-8.7,-3.8,4.500486848,7937000,23.13475529,87.20126511,53.974,14.8,504.6,0.0435,0.126,2.089,153.2,44,53.63758214,12.8,93.42857143,6.6
2013,CRPA,Pseudomonas aeruginosa,Carbapenems,0.605,86,52,Europe and Central Asia,C040,-8.3,-3.5,5.214829724,8019000,20.83375155,86.87429031,53.937,14.1,473.7,0.0372,0.125,1.364,149.9,43,53.63758214,13.2,92.14285714,6.67
2014,CRPA,Pseudomonas aeruginosa,Carbapenems,0.585,94,55,Europe and Central Asia,C040,-8.4,-3.6,5.018217527,8442000,21.07486136,86.53068063,53.9,14.6,486.9,0.0414,0.136,1.445,155.4,43,53.63758214,12.7,91.85714286,6.71
2015,CRPA,Pseudomonas aeruginosa,Carbapenems,0.663,92,61,Europe and Central Asia,C040,-7.6,-2.9,4.929251472,9331000,22.05705335,86.12489569,53.887,13,481.4,0.0409,0.127,2.015,147.4,46,53.63758214,12.5,88.71428571,6.79
2016,CRPA,Pseudomonas aeruginosa,Carbapenems,0.516,93,48,Europe and Central Asia,C040,-8,-3.2,5.065243745,10223000,21.81744729,85.63224531,53.9,13.5,501.7,0.0431,0.115,2.092,153.4,48,53.63758214,13.2,86.14285714,6.84
2017,CRPA,Pseudomonas aeruginosa,Carbapenems,0.634,131,83,Europe and Central Asia,C040,-7.6,-2.9,5.174200235,10926000,21.41360789,85.13871262,53.936,13.7,478,0.0402,0.124,1.411,148.9,48,53.63758214,13.2,85.14285714,6.89
2018,CRPA,Pseudomonas aeruginosa,Carbapenems,0.551,156,86,Europe and Central Asia,C040,-8.3,-3.4,5.501168545,11720000,20.30929252,84.63999478,53.998,12.7,489.4,0.0467,0.123,2.103,153.3,47,53.63758214,12.8,88.28571429,6.89
2019,CRPA,Pseudomonas aeruginosa,Carbapenems,0.554,184,102,Europe and Central Asia,C040,-7.7,-2.9,5.519852961,12815000,19.86166181,84.19527121,54.084,12.6,486,0.0382,0.128,2.405,151.7,44,53.63758214,13.21111111,88,6.89
2020,CRPA,Pseudomonas aeruginosa,Carbapenems,0.439,148,65,Europe and Central Asia,C040,-6.5,-1.7,6.036625356,5023000,19.76928986,83.73283206,54.194,12.5,486.9,0.0398,0.131,3.06,151.6,44,53.63758214,13.62222222,86.71428571,6.89
2021,CRPA,Pseudomonas aeruginosa,Carbapenems,0.459,207,95,Europe and Central Asia,C040,-8.6,-3.7,7.946981215,21373576.77,19.59843949,83.17211728,54.32821312,13,499.6,0.0364,0.122,1.339,153.6,45,53.63758214,14.03333333,86.2898479,6.88520023
2022,CRPA,Pseudomonas aeruginosa,Carbapenems,0.539,230,124,Europe and Central Asia,C040,-7.6,-2.9,12.05729241,75562730.3,19.04768479,82.44141703,54.48663937,11.8,106.3,0.0371,0.128,2.143,13,46,53.63758214,14.44444444,85.71360976,6.87560069
2013,CRPA,Pseudomonas aeruginosa,Carbapenems,0.48,109,52,Europe and Central Asia,C042,24.5,27.7,9.289783801,922000,39.46339803,81.91324034,55.469,25.3,2327.4,0.128,0.512,1.204,177.9,42,98.12992037,13.9,92.28571429,5.5
2014,CRPA,Pseudomonas aeruginosa,Carbapenems,0.47,95,45,Europe and Central Asia,C042,24.2,27.7,9.225028792,1029000,41.18288241,81.5295678,55.583,20,2178,0.116,0.335,1.249,174.3,41,98.1301201,12.9,92.42857143,5.52
2015,CRPA,Pseudomonas aeruginosa,Carbapenems,0.56,148,83,Europe and Central Asia,C042,24.4,27.9,8.7896683,1132000,41.90865492,81.12717814,55.696,26.4,2660.2,0.0983,0.305,1.867,197.5,40,98.1301201,12.2,92.71428571,5.58
2016,CRPA,Pseudomonas aeruginosa,Carbapenems,0.47,148,70,Europe and Central Asia,C042,24.8,28.1,8.437379178,1281000,41.98694932,80.70343014,55.81,15.3,2753.5,0.125,0.367,1.533,202.5,42,98.1301201,12.8,91.14285714,5.59
2017,CRPA,Pseudomonas aeruginosa,Carbapenems,0.52,133,69,Europe and Central Asia,C042,24.3,27.7,8.197713412,1497000,42.32911812,80.27507432,55.942,14.5,2696.4,0.125,0.516,1.78,196.8,41,98.1301201,13.8,93.14285714,5.61
2018,CRPA,Pseudomonas aeruginosa,Carbapenems,0.58,177,103,Europe and Central Asia,C042,23.9,27.7,8.50866824,1711000,39.9474384,79.8376858,56.092,15.9,2039.7,0.123,0.463,1.887,169.7,39,98.1301201,14.4,94.14285714,5.61
2019,CRPA,Pseudomonas aeruginosa,Carbapenems,0.58,195,113,Europe and Central Asia,C042,24.3,28.1,8.383069502,1847000,40.03090833,79.41041619,56.26,19,2620.1,0.0965,0.298,1.69,197,39,98.1301201,14.4,94.42857143,5.61
2011,CRPA,Pseudomonas aeruginosa,Carbapenems,0.305,249,76,Europe and Central Asia,C043,5.4,10.3,7.306631636,12583000,27.89274994,112.2605224,54.42,21.8,1172.7,0.0919,0.219,0.74,155.5,40,53.63758214,14.1,98.57142857,6.05
2012,CRPA,Pseudomonas aeruginosa,Carbapenems,0.408,179,73,Europe and Central Asia,C043,5.6,10.2,7.540355281,12583000,28.87528929,112.4517343,54.28,18.2,1327.2,0.179,0.211,0.826,166.2,46,53.63758214,13.6,97.71428571,5.91
2013,CRPA,Pseudomonas aeruginosa,Carbapenems,0.589,214,126,Europe and Central Asia,C043,5.4,9.9,7.498723605,12583000,26.68671373,112.5726377,54.14,17.1,1527.7,0.185,0.427,1.15,181.2,47,53.63758214,13.6,96.98659494,5.8
2014,CRPA,Pseudomonas aeruginosa,Carbapenems,0.384,250,96,Europe and Central Asia,C043,6.1,10.7,6.887547896,11556000,20.66737013,112.7006864,54,15.3,1226,0.27,0.607,1.331,141.9,50,53.63758214,14.3,96.12945208,5.79
2015,CRPA,Pseudomonas aeruginosa,Carbapenems,0.519,262,136,Europe and Central Asia,C043,5.8,10.6,6.765210376,14936000,21.25972478,112.8031488,53.889,17.8,1475.9,0.122,0.262,1.537,172.6,51,53.63758214,15.1,95.27230923,5.75
2016,CRPA,Pseudomonas aeruginosa,Carbapenems,0.423,182,77,Europe and Central Asia,C043,5.6,10.2,7.097537856,17376000,20.03470415,112.9533694,53.806,16.4,1321.8,0.211,0.414,2.038,154.4,51,53.63758214,14.5,95.12945208,5.78
2017,CRPA,Pseudomonas aeruginosa,Carbapenems,0.47,202,95,Europe and Central Asia,C043,5.4,10.2,6.761783245,15406000,20.9557599,113.1287854,53.751,16.7,1229.2,0.193,0.28,1.587,159.5,50,53.63758214,14.4,95.27230923,5.82
2018,CRPA,Pseudomonas aeruginosa,Carbapenems,0.44,248,109,Europe and Central Asia,C043,6.2,11,6.670869572,15299000,20.78584313,113.2855865,53.726,16.8,1358.1,0.166,0.417,1.37,168.8,50,53.63758214,14.6,95.27230923,5.7
2019,CRPA,Pseudomonas aeruginosa,Carbapenems,0.391,197,77,Europe and Central Asia,C043,6.2,11.1,6.643492839,15299000,21.18315874,113.4389975,53.729,13.6,1406.5,0.202,0.309,1.878,162.1,50,53.63758214,14.6,95.98659494,5.7
2020,CRPA,Pseudomonas aeruginosa,Carbapenems,0.489,231,113,Europe and Central Asia,C043,5.8,10.6,6.889412255,15299000,19.72865018,113.5363353,53.76,13.7,1117.1,0.15,0.232,1.585,142.9,49,53.63758214,14.6,95.98659494,5.7
2021,CRPA,Pseudomonas aeruginosa,Carbapenems,0.442,258,114,Europe and Central Asia,C043,5.2,10,7.666187776,15441084.34,13.64911039,113.5202377,53.81917378,13.2,993.9,0.151,0.316,1.3,153,52,53.63758214,14.6,96.32915295,5.550345076
2022,CRPA,Pseudomonas aeruginosa,Carbapenems,0.307,218,67,Europe and Central Asia,C043,6.1,11,9.183578611,15618253.02,0.525482825,113.3380216,53.90652133,14.1,460.1,0.12,0.149,1.311,65.9,53,53.63758214,14.6,96.27296011,5.131035227
2005,CRPA,Pseudomonas aeruginosa,Carbapenems,0.132,38,5,Europe and Central Asia,C044,11.2,18.7,8.007510827,1555000,27.77835609,99.32840119,51.533,26.8,587.3,0.0193,0.00655,0.395,77.6,61,53.63758214,10.9,93.42174641,4.83
2006,CRPA,Pseudomonas aeruginosa,Carbapenems,0.056,72,4,Europe and Central Asia,C044,11,18.2,7.837437686,1617000,28.25751642,99.64587885,51.758,26.3,446.9,0.03,0.00843,0.629,64.1,64,53.63758214,11.8,94.56460355,4.77
2007,CRPA,Pseudomonas aeruginosa,Carbapenems,0.193,88,17,Europe and Central Asia,C044,11,18.5,7.539382065,1751000,29.76115244,100.2046673,51.983,26.3,458.4,0.0139,0.00326,2.148,70.8,66,53.63758214,12.5,94.42174641,4.66
2008,CRPA,Pseudomonas aeruginosa,Carbapenems,0.158,95,15,Europe and Central Asia,C044,11.3,18.6,7.897829905,1958000,27.83929606,100.3323704,52.209,27.4,485.6,0.0152,0.00367,1.523,74.2,67,53.63758214,13,94.42174641,4.74
2009,CRPA,Pseudomonas aeruginosa,Carbapenems,0.15,107,16,Europe and Central Asia,C044,11.3,18.5,8.571421963,1824000,27.98457924,101.2453712,52.433,26.7,487.3,0.0196,0.00583,1.496,71.3,66,53.63758214,13.3,93.85031784,4.6
2010,CRPA,Pseudomonas aeruginosa,Carbapenems,0.191,89,17,Europe and Central Asia,C044,11.4,18.8,8.572185198,2049000,27.63506591,101.6858266,52.658,31.3,562.8,0.0221,0.00425,0.685,75.8,64,53.63758214,12.9,93.56460355,4.57
2011,CRPA,Pseudomonas aeruginosa,Carbapenems,0.237,118,28,Europe and Central Asia,C044,10.7,18.1,8.547454446,2236000,27.7342711,101.8982925,52.883,27,486.6,0.0227,0.00507,0.84,70.5,59,53.63758214,13.2,93.70746069,4.62
2012,CRPA,Pseudomonas aeruginosa,Carbapenems,0.216,134,29,Europe and Central Asia,C044,10.8,18.3,8.722156838,2377000,29.1487669,102.1140492,53.108,27,444.5,0.0191,0.00372,1.569,64.6,61,53.63758214,13.5,93.56460355,4.54
2013,CRPA,Pseudomonas aeruginosa,Carbapenems,0.256,133,34,Europe and Central Asia,C044,10.8,18.4,8.745080597,2502000,29.69633257,102.2816783,53.332,26.9,469.8,0.0198,0.00529,0.949,66.6,57,53.63758214,14.4,92.85031784,4.55
2014,CRPA,Pseudomonas aeruginosa,Carbapenems,0.313,112,35,Europe and Central Asia,C044,11.2,18.6,8.505668813,2675000,29.47567285,102.3823237,53.557,24.9,392.4,0.0219,0.00473,2.379,62.3,58,53.63758214,16.4,92.70746069,4.54
2015,CRPA,Pseudomonas aeruginosa,Carbapenems,0.156,141,22,Europe and Central Asia,C044,11.5,19.1,8.500937538,3022000,28.64554766,102.4461092,53.781,27.5,442.4,0.0101,0.00256,2.122,67,60,53.63758214,17.3,92.99317498,4.51
2016,CRPA,Pseudomonas aeruginosa,Carbapenems,0.196,143,28,Europe and Central Asia,C044,11.6,19.2,8.466537608,3397000,27.71225394,102.5241783,54.02,25.2,445.1,0.0127,0.00164,1.959,66.1,61,53.63758214,17.1,91.85031784,4.49
2017,CRPA,Pseudomonas aeruginosa,Carbapenems,0.174,138,24,Europe and Central Asia,C044,11.1,18.7,8.186755507,3991000,28.20182239,102.6108719,54.273,27.9,402,0.0162,0.0026,1.276,62.5,61,53.63758214,17.3,92.13603212,4.5
2018,CRPA,Pseudomonas aeruginosa,Carbapenems,0.149,174,26,Europe and Central Asia,C044,11.3,18.8,8.305010482,4425000,27.59111648,102.9922926,54.541,27.3,397.9,0.0127,0.00244,2.549,57.9,60,53.63758214,17.9,91.70746069,4.43
2019,CRPA,Pseudomonas aeruginosa,Carbapenems,0.2,175,35,Europe and Central Asia,C044,11.8,19.5,8.265613984,4702000,27.62962728,103.7119346,54.822,27.8,476.2,0.0159,0.00247,2.42,68.4,60,53.63758214,18.35,92.70746069,4.43
2020,CRPA,Pseudomonas aeruginosa,Carbapenems,0.134,186,25,Europe and Central Asia,C044,11.3,18.7,9.217121939,1216000,27.20190718,104.4088814,55.118,27.3,538.2,0.0194,0.00287,2.027,68.6,60,53.63758214,18.8,92.27888926,4.43
2021,CRPA,Pseudomonas aeruginosa,Carbapenems,0.132,257,34,Europe and Central Asia,C044,10.8,18.3,12.42596234,9851920.061,24.9480436,104.7042496,55.4313043,26.6,523.8,0.0273,0.00534,1.287,76,57,53.63758214,19.25,92.31383375,4.343070995
2022,CRPA,Pseudomonas aeruginosa,Carbapenems,0.145,220,32,Europe and Central Asia,C044,11.2,18.6,19.04069111,32107760.18,19.75258892,104.2371228,55.76391291,27,1803.8,0.0304,0.0101,2.018,122.1,56,53.63758214,19.7,92.22899424,4.099212986
2005,CRPA,Pseudomonas aeruginosa,Carbapenems,0.175,57,10,Europe and Central Asia,C048,-0.6,3.7,8.167282013,4883000,17.70723458,22.16717889,84.319,8.2,635.1,0.0164,0.266,0.881,170.6,92,53.63758214,14.3,84.43515146,2.93
2006,CRPA,Pseudomonas aeruginosa,Carbapenems,0.047,235,11,Europe and Central Asia,C048,-0.4,3.9,8.081937662,4729000,17.64326776,22.29221704,84.43,9,671.4,0.0143,0.252,0.881,183.1,92,53.63758214,14.7,84.72086575,2.89
2007,CRPA,Pseudomonas aeruginosa,Carbapenems,0.071,324,23,Europe and Central Asia,C048,-0.5,3.8,8.025626504,5224000,17.48414265,22.45813998,84.588,7.5,683.3,0.0137,0.283,0.881,185.5,93,53.63758214,15.4,84.86372289,2.86
2008,CRPA,Pseudomonas aeruginosa,Carbapenems,0.039,279,11,Europe and Central Asia,C048,-0.1,4,8.241056056,4555000,17.49855402,22.63377962,84.746,7.9,646.5,0.0126,0.273,0.881,171.6,93,53.63758214,14.5,84.72086575,2.81
2010,CRPA,Pseudomonas aeruginosa,Carbapenems,0.055,362,20,Europe and Central Asia,C048,-2.9,1.4,8.353416514,5183000,17.51174704,23.02286274,85.056,7.5,666.3,0.0146,0.289,0.881,172.4,92,53.63758214,12.9,84.86372289,2.73
2011,CRPA,Pseudomonas aeruginosa,Carbapenems,0.07,415,29,Europe and Central Asia,C048,-0.1,4.1,10.4536867,11567000,15.51828923,23.19737801,85.297,8.2,726,0.0183,0.334,0.881,186.8,93,53.63758214,12.9,76.85714286,2.7
2012,CRPA,Pseudomonas aeruginosa,Carbapenems,0.059,357,21,Europe and Central Asia,C048,-1.4,2.7,10.77649444,12372000,15.78344856,23.36962,85.62,6.6,574.5,0.0153,0.371,1.032,166,88,53.63758214,12.7,77.28571429,2.66
2013,CRPA,Pseudomonas aeruginosa,Carbapenems,0.072,517,37,Europe and Central Asia,C048,-1,3.5,10.95568049,10980000,15.97998364,23.5684835,85.936,6.3,615.4,0.0146,0.266,1.147,166.9,89,53.63758214,11.8,78.28571429,2.59
2014,CRPA,Pseudomonas aeruginosa,Carbapenems,0.071,408,29,Europe and Central Asia,C048,0.3,4.3,11.0061177,10522000,15.97174244,23.80349865,86.247,7.8,673.5,0.0136,0.247,0.952,184.8,87,53.63758214,11.9,78.71428571,2.54
2015,CRPA,Pseudomonas aeruginosa,Carbapenems,0.065,398,26,Europe and Central Asia,C048,0,4.1,10.86163363,6482000,16.03900858,24.05826177,86.553,6.1,614.9,0.0158,0.316,1.502,171.3,89,53.63758214,11.7,80.57142857,2.44
2016,CRPA,Pseudomonas aeruginosa,Carbapenems,0.11,472,52,Europe and Central Asia,C048,-0.4,3.6,10.93179785,6782000,15.73767002,24.36244975,86.852,6,665.1,0.0118,0.27,1.172,178.8,88,53.63758214,11.6,82.71428571,2.34
2017,CRPA,Pseudomonas aeruginosa,Carbapenems,0.09,446,40,Europe and Central Asia,C048,-0.7,3.3,10.85258754,7054000,15.29326151,24.69294198,87.146,5.6,528.9,0.0151,0.257,1.21,155.7,84,53.63758214,11.3,83.42857143,2.21
2018,CRPA,Pseudomonas aeruginosa,Carbapenems,0.044,412,18,Europe and Central Asia,C048,-0.7,3.7,11.00049362,7440000,15.2153831,24.98145887,87.431,6.7,669,0.0115,0.248,1.227,179.1,85,53.63758214,10.8,85.71428571,2.14
2019,CRPA,Pseudomonas aeruginosa,Carbapenems,0.098,706,69,Europe and Central Asia,C048,-0.6,3.6,10.53541722,7616000,14.87585628,25.23766548,87.708,6,654.5,0.0149,0.272,0.881,177.9,85,53.63758214,10.58888889,86.42857143,2.14
2020,CRPA,Pseudomonas aeruginosa,Carbapenems,0.042,733,31,Europe and Central Asia,C048,0.6,4.7,11.30486977,1957000,14.09078067,25.42072337,87.977,5.4,596.6,0.0168,0.305,0.458,161,85,53.63758214,10.37777778,86.14285714,2.14
2021,CRPA,Pseudomonas aeruginosa,Carbapenems,0.118,803,95,Europe and Central Asia,C048,-1,3.2,15.33092237,15419263.68,12.71895053,25.48564076,88.23784054,5.8,593.4,0.0124,0.276,1.241,165.9,85,53.63758214,10.16666667,82.55269843,2.067304814
2022,CRPA,Pseudomonas aeruginosa,Carbapenems,0.11,853,94,Europe and Central Asia,C048,-0.2,4,24.46108645,50137791.04,10.57646547,25.39157921,88.49052161,5.7,1502.8,0.0179,0.286,0.773,205.4,83,53.63758214,9.955555556,82.50677388,1.851914441
2008,CRPA,Pseudomonas aeruginosa,Carbapenems,0.17,352,60,East Asia and Pacific,C051,21.6,26.4,3.456041318,14584000,24.50151188,131.7861751,41.242,27.1,1685.3,0.231,0.324,0.496,137.8,35,84.7016749,15,95.83616516,2.1
2009,CRPA,Pseudomonas aeruginosa,Carbapenems,0.25,429,107,East Asia and Pacific,C051,21.8,26.8,3.62030813,14150000,26.79975135,132.7363111,42.543,25.7,2026.2,0.203,0.286,0.605,151,34,84.7016749,15,95.83616516,2.1
2010,CRPA,Pseudomonas aeruginosa,Carbapenems,0.29,846,245,East Asia and Pacific,C051,22.4,27.4,3.389728323,15936000,26.09715011,133.6305056,43.856,26.1,1624.1,0.211,0.288,1.405,137.3,35,84.7016749,14.7,95.83616516,2.1
2011,CRPA,Pseudomonas aeruginosa,Carbapenems,0.28,736,206,East Asia and Pacific,C051,21.6,26.4,3.568256208,19230000,23.38223445,134.4963613,44.698,27.3,1825,0.27,0.49,0.36,142,34,84.73123732,15.3,95.83616516,2.1
2012,CRPA,Pseudomonas aeruginosa,Carbapenems,0.26,888,231,East Asia and Pacific,C051,22.3,27.3,3.522939793,22354000,23.78911422,135.3657793,45.445,25.3,1527.7,0.19,0.266,1.023,127.7,37,84.7574649,14.8,95.83616516,2.1
2013,CRPA,Pseudomonas aeruginosa,Carbapenems,0.24,769,185,East Asia and Pacific,C051,22,26.9,3.453133784,26547000,23.73593706,136.1909648,46.193,27.4,1503.6,0.208,0.293,1.234,130.8,35,84.78372318,14.9,96.55045088,2.1
2014,CRPA,Pseudomonas aeruginosa,Carbapenems,0.21,656,138,East Asia and Pacific,C051,21.9,27,3.684479772,24810000,23.97712681,136.939347,46.943,25.8,1659.1,0.168,0.231,0.845,134,38,84.8100561,14.7,96.55045088,2.1
2015,CRPA,Pseudomonas aeruginosa,Carbapenems,0.18,794,143,East Asia and Pacific,C051,22.3,27.4,3.85228623,29923000,28.36870969,137.5920394,47.694,23.5,2029,0.164,0.211,1.392,153.8,38,84.83642681,13.7,96.69330802,2.1
2013,CRPA,Pseudomonas aeruginosa,Carbapenems,0.36,821,296,Europe and Central Asia,C053,6.2,12,4.370999455,39861000,21.65064867,99.49731299,72.531,26.4,681.4,0.0702,0.0523,1.336,113.6,50,53.63758214,38.5,97.57142857,2.65
2014,CRPA,Pseudomonas aeruginosa,Carbapenems,0.3,914,274,Europe and Central Asia,C053,6.9,12.5,4.325178561,41627000,22.39496837,101.49302,73.077,26.6,677.9,0.075,0.0274,1.323,115,45,53.63758214,39.2,94.42857143,2.68
2015,CRPA,Pseudomonas aeruginosa,Carbapenems,0.37,1314,486,Europe and Central Asia,C053,6.2,11.8,4.11690405,41114000,21.86659228,103.486322,73.611,27.2,562.6,0.0832,0.0537,0.806,102.3,20.8,53.63758214,39.8,95.28571429,2.68
2016,CRPA,Pseudomonas aeruginosa,Carbapenems,0.48,1281,615,Europe and Central Asia,C053,6.3,12.2,4.284692211,30907000,21.55793496,105.2705768,74.134,24.5,719.7,0.0712,0.0391,1.566,127,41,53.63758214,38.5,95.85714286,2.75
2017,CRPA,Pseudomonas aeruginosa,Carbapenems,0.44,1552,683,Europe and Central Asia,C053,6,11.9,4.179749844,37970000,22.28979775,106.6614165,74.644,26,617.1,0.0659,0.0292,0.741,116.8,40,53.63758214,37.5,94.14285714,2.81
2018,CRPA,Pseudomonas aeruginosa,Carbapenems,0.41,1682,690,Europe and Central Asia,C053,7.6,13.2,4.123638312,46113000,22.61772771,107.5962527,75.143,25.7,565.2,0.0841,0.0361,2.596,104,41,53.63758214,36.7,95.85714286,2.85
2019,CRPA,Pseudomonas aeruginosa,Carbapenems,0.41,1712,702,Europe and Central Asia,C053,6.8,12.5,4.224615244,51747000,22.31467742,108.4698933,75.63,25.6,592.6,0.0832,0.0687,1.651,110.6,39,53.63758214,35.9,96.71428571,2.85
2007,CRPA,Pseudomonas aeruginosa,Carbapenems,0.2,409,82,East Asia and Pacific,C050,5.2,9.8,7.77902719,8347000,18.75071524,351.1687243,88.146,25.9,1705,1.39,0.549,1.804,235.8,57,53.63758214,15.7,91.65457869,13.87
2008,CRPA,Pseudomonas aeruginosa,Carbapenems,0.21,411,86,East Asia and Pacific,C050,6,10.5,8.088168935,8351000,18.82937873,351.3388203,89.103,24.6,1836.3,1.43,0.541,1.195,243.4,57,53.63758214,14.9,90.27131663,13.71
2009,CRPA,Pseudomonas aeruginosa,Carbapenems,0.22,423,93,East Asia and Pacific,C050,5.9,10.5,8.953884717,6790000,18.70581605,351.2949246,89.989,24.8,1791,1.1,0.376,1.371,223.2,56,53.63758214,15.3,92.69988806,13.62
2010,CRPA,Pseudomonas aeruginosa,Carbapenems,0.21,439,92,East Asia and Pacific,C050,5,9.2,9.060499955,8611000,18.07275369,351.3580247,90.812,26.2,1802.3,0.981,0.446,0.459,238,58,53.63758214,16.7,93.98560234,13.51
2011,CRPA,Pseudomonas aeruginosa,Carbapenems,0.22,409,90,East Asia and Pacific,C050,4.6,9.1,10.47352384,6219000,16.25937635,350.7078189,91.069,23.1,1750.4,0.995,0.425,1.667,224.6,61,53.63758214,20.6,94.00658004,13.4
