year,combination,organism,antibiotics,R,Tested.isolates,isolates,Region,NAME,TMN,TMP,HEG,IT,OPE,PD,UP,PMP,PREC,SR,SSR,TCL,HUM,CPI,WASH,AMC,IC,HD,logit_R,log_AMC,log_IT,log_PMP,log_PD
2007,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.268,41,11,Europe and Central Asia,C026,5.8,10,5.730552573,4251000,34.07881262,51.55223357,66.777,14.5,1065.7,0.0366,0.164,2.196,213.5,48,53.63758214,26.1,96.14285714,7.19,-1.002434322,3.299533728,15.26266504,2.740840024,3.9618076
2007,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.02,51,1,Europe and Central Asia,C027,6.1,11.3,6.206461636,914000,14.64388793,186.4441475,87.409,28.7,691.5,0.338,0.388,1.94,113.7,84,53.63758214,20.2,92.94128557,5.67,-3.844050022,3.054001182,13.72558694,3.391147046,5.233480921
2007,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.29,38,11,Latin America and the Caribbean,C031,14.2,21.5,5.766445003,93582000,56.18167821,55.71283881,76.92,18.6,763.4,0.00446,0.00501,0.503,61.4,35,90.65382877,8.5,96,1.06,-0.893349163,2.251291799,18.35434863,2.975529566,4.038000619
2007,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.43,54,23,Sub-Saharan Africa,C028,17.6,22.9,5.263243471,735000,21.23329556,143.1423738,15.235,22.7,1170.6,0.734,0.994,0.904,100.6,27,15.37982831,5.6,87.24040492,1.1,-0.28128112,1.887069649,13.50762714,3.165475048,4.970801518
2007,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.069,422,29,Europe and Central Asia,C032,7.3,11,9.064895386,11008000,34.11057393,485.2398104,84.539,14.8,905.2,0.142,0.473,0.237,195.6,90,53.63758214,10.8,93.56460355,4.31,-2.588837573,2.468099531,16.21413293,2.76000994,6.186701939
2007,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.016,320,5,Europe and Central Asia,C035,22.2,28,8.063702447,4377000,16.29890756,12.89317005,78.234,42.2,114.9,0.00405,1.10E-06,0.652,9.7,87,53.63758214,16.9,91.70746069,4.86,-4.059428297,2.884800713,15.29187434,3.765840495,2.631397356
2007,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.11,310,34,East Asia and Pacific,C033,6.3,11,8.344194,2455000,20.70535777,16.0411682,86.34,7.3,1390.9,0.113,0.229,0.816,152.4,94,53.63758214,23.8,84.94128557,6.2,-2.082814226,3.210843653,14.71363773,2.116255515,2.835632075
2007,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.344,32,11,Europe and Central Asia,C038,10.9,15.8,5.871889818,66208000,30.31384862,124.446853,61.229,12.7,859.7,0.0425,0.0813,0.775,125.2,42,53.63758214,24.8,96.14285714,6.42,-0.644139601,3.250374492,18.00831187,2.617395833,4.831882187
2007,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.165,345,57,Europe and Central Asia,C039,23.2,28.1,9.259821218,6788000,37.2443327,115.2614409,58.749,87.8,34.2,0,0,0.989,8.3,65,53.63758214,18.4,96.42857143,3.44,-1.616640825,2.965273066,15.73066705,4.48638665,4.755841456
2007,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.8,30,24,Europe and Central Asia,C040,-7.6,-2.9,4.962841719,7722000,18.39126335,90.83901866,53.436,14.2,493.9,0.0442,0.157,2.369,157.5,37,53.63758214,9.3,95.69330802,6.54,1.382556039,2.332143895,15.85958409,2.721295428,4.520037247
2007,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.276,170,47,Europe and Central Asia,C044,11,18.5,7.539382065,1751000,29.76115244,100.2046673,51.983,26.3,458.4,0.0139,0.00326,2.148,70.8,66,53.63758214,12.5,94.42174641,4.66,-0.962154149,2.602689685,14.37569818,3.306886702,4.617144875
2007,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.014,649,9,Europe and Central Asia,C048,-0.5,3.8,8.025626504,5224000,17.48414265,22.45813998,84.588,7.5,683.3,0.0137,0.283,0.881,185.5,93,53.63758214,15.4,84.86372289,2.86,-4.186619838,2.797281335,15.46877414,2.140066163,3.155217555
2007,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.54,670,362,East Asia and Pacific,C050,5.2,9.8,7.77902719,8347000,18.75071524,351.1687243,88.146,25.9,1705,1.39,0.549,1.804,235.8,57,53.63758214,15.7,91.65457869,13.87,0.160021236,2.815408719,15.93741287,3.292126287,5.864110391
2007,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.13,3877,504,North America,C055,3.2,9.4,14.84013277,175299000,53.65125226,32.87861136,80.269,11.5,780.3,0.0432,0.107,1.143,106.8,72,53.63758214,27.9,91.8437378,3.14,-1.894444654,3.363841595,18.98200365,2.525728644,3.522783882
2007,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.71,785,557,Latin America and the Caribbean,C056,21,25.8,7.772301031,898000,48.31311312,31.20582393,88.006,21.6,1572,0.419,0.622,0.76,140.5,20,53.63758214,13.9,72.24040492,1.3,0.893349163,2.701361213,13.70792646,3.117949906,3.472147304
2008,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.079,579,46,Europe and Central Asia,C003,3.6,7.8,9.741457373,21935000,26.21240303,100.8421716,57.966,15.1,1065.7,0.154,0.317,1.582,172.9,81,53.63758214,21,80.98659494,7.69,-2.444518589,3.091042453,16.90359414,2.778819272,4.623424278
2008,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.735,49,36,Europe and Central Asia,C007,7.1,12,6.261544583,8533000,44.60959445,68.98592211,71.622,29.1,503.2,0.0426,0.0424,1.177,87.5,36,53.63758214,18.5,94.55045088,6.61,1.01773381,2.970414466,15.95945167,3.404525172,4.248294109
2008,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.355,62,22,Europe and Central Asia,C010,13.8,19,6.094065198,2631000,57.9243848,118.224026,67.839,21.7,288.4,0.00629,0,1.416,56.8,64,53.63758214,28.7,91.8437378,3.78,-0.595868773,3.391147046,14.78287494,3.122364924,4.781004295
2008,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.48,1493,717,Europe and Central Asia,C011,4.6,9,6.355452294,21850000,19.00500706,134.4459218,73.394,17.9,629.5,0.0202,0.115,1.031,159.1,52,53.63758214,16.3,98.57142857,7.21,-0.079882772,2.850706502,16.89971153,2.939161922,4.90857246
2008,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.115,235,27,Europe and Central Asia,C017,5.7,9.8,10.23785344,24884000,24.72610401,235.5221782,76.575,14.4,704.2,0.0221,0.218,0.699,178.9,79,53.63758214,16.4,92.98659494,8.21,-2.033126759,2.856470206,17.02973562,2.734367509,5.46604198
2008,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.092,620,57,Europe and Central Asia,C012,6.2,9.4,9.542314346,26870000,15.98013353,137.340525,86.487,10.6,741.3,0.0198,0.0238,1.654,180.1,93,53.63758214,16.7,87.70746069,3.57,-2.279745601,2.87356464,17.10652102,2.451005098,4.929718218
2008,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.119,639,76,Europe and Central Asia,C047,8.5,13.9,8.43460016,97670000,26.71599737,92.12932237,77.976,12.5,625.3,0.0418,0.0305,0.575,127.5,65,53.63758214,25.4,95.70088066,3.2,-1.994700313,3.27336401,18.39710502,2.602689685,4.53398909
2008,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.116,69,8,Europe and Central Asia,C014,4.1,7.3,5.711505997,3828000,23.36596207,31.5425808,68.351,9.9,760.7,0.0135,0.156,0.937,190.7,66,53.63758214,11.3,95.57142857,5.63,-2.02341371,2.509599262,15.15785329,2.388762789,3.48254941
2008,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.017,288,5,Europe and Central Asia,C015,-0.7,3.2,8.343182907,3583000,21.17243229,17.48403751,83.299,6.8,694.9,0.0125,0.315,0.832,208.9,90,53.63758214,19.9,92.94786561,6.57,-4.001254139,3.039749159,15.09171128,2.054123734,2.916907522
2008,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.152,1138,173,Europe and Central Asia,C016,7.2,11.4,10.56195834,193571000,29.37361153,117.576245,77.868,14.4,943.3,0.0831,0.214,2.13,176.8,69,53.63758214,26.7,86.369857,6.9,-1.713621265,3.321432413,19.08115493,2.734367509,4.775556171
2008,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.067,298,20,Europe and Central Asia,C054,6,9.2,9.079877845,31888000,18.6066155,255.4747034,80.757,11.9,1068.3,0.0365,0.437,0.838,176.2,77,53.63758214,17.9,87.56460355,3.33,-2.619968733,2.939161922,17.27774035,2.557227311,5.547030038
2008,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.657,1080,710,Europe and Central Asia,C018,11.7,16.1,8.841232892,17284000,34.66430663,85.94135764,75.568,21.5,525.9,0.0614,0.0352,0.698,77.7,47,53.63758214,40.8,91.70088066,4.84,0.648563274,3.73289634,16.66529183,3.113515309,4.465233841
2008,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.544,331,180,Europe and Central Asia,C009,8.2,12.7,7.647478265,51336000,16.16957061,77.00852334,54.819,20.7,1121.7,0.107,0.144,0.593,154.1,44,53.63758214,23.3,96.85714286,5.63,0.176102404,3.19047635,17.75390284,3.077312261,4.356818094
2008,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.35,369,129,Europe and Central Asia,C019,7.1,11.9,7.083306466,39554000,32.25332163,112.0208459,67.943,19.1,622.1,0.00788,0.0145,0.881,135.6,51,53.63758214,16,97.14943718,7.11,-0.617723419,2.833213344,17.49317741,3.000719815,4.727572279
2008,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.93,42,39,South Asia,C021,18.2,24.1,3.585137437,5283000,75.50202211,405.8720788,30.246,51.9,1170,0.268,0.302,0.753,56.4,34,59.33857962,9,70.93371294,0.41,2.5735794,2.302585093,15.48000487,3.968403339,6.008498833
2008,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.108,305,33,Europe and Central Asia,C022,6.5,9.8,9.190703569,8026000,20.67852336,65.16974888,61.141,9.3,1359.8,0.0396,0.543,1.155,242.6,77,53.63758214,21.7,81.67555638,4.85,-2.103238699,3.122364924,15.89819695,2.332143895,4.192223393
2008,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.389,280,109,Europe and Central Asia,C023,10.9,14.7,8.558115798,70719000,22.32471268,198.9284758,68.092,19.9,833.4,0.15,0.144,0.836,122.8,48,53.63758214,25.6,92.51271414,3.79,-0.450585543,3.280911216,18.07422485,3.039749159,5.297959682
2008,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.358,53,19,Europe and Central Asia,C026,5.2,9.5,6.266373934,4459000,29.18085347,51.02881532,66.848,15.5,999.9,0.0299,0.189,2.221,209.3,46,53.63758214,25.8,96.57142857,7.18,-0.582822336,3.288401888,15.31043531,2.803360381,3.951797706
2008,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.192,52,10,Europe and Central Asia,C027,6.2,11.3,6.293488754,877000,12.35455872,189.8067944,87.8,28.6,540.5,0.255,0.258,1.279,104.5,83,53.63758214,20.8,93.94128557,5.57,-1.433108728,3.08190997,13.68426341,3.387774361,5.251261368
2008,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.575,40,23,Europe and Central Asia,C025,11.9,17.1,5.547865065,5496000,39.57440101,34.98998827,67.834,28.5,449.5,0.0441,0.00421,2.403,66.2,50,53.63758214,11.9,94.28571429,7.77,0.301668314,2.557227311,15.51953129,3.384390263,3.583240796
2008,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.34,41,14,Latin America and the Caribbean,C031,14,21.5,5.698869862,92948000,54.08642023,56.42351346,77.222,18,776.1,0.0163,0.0031,0.558,59.5,36,90.65382877,8.7,96.28571429,1.03,-0.661871363,2.272125886,18.34755077,2.944438979,4.050453862
2008,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),2.22E-18,36,0,Middle East and North Africa,C030,16.8,20.4,7.893178218,1832000,35.24590165,1279.309375,93.929,14.8,277.8,0.0576,0.152,1.271,48,58,53.63758214,19.2,78.98659494,7.39,-6.908754779,3.005682604,14.42091937,2.76000994,7.154857027
2008,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.55,51,28,Sub-Saharan Africa,C028,17.3,22.7,5.907041423,742000,20.43768005,147.3209907,15.326,21.6,1145.9,0.86,1.14,0.512,95.5,28,15.36369699,5.9,90.5261192,1.1,0.20026747,1.931521412,13.51710587,3.117949906,4.999378781
2008,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.076,462,35,Europe and Central Asia,C032,6.7,10.5,9.299333025,10104000,32.41946766,487.1324941,85.402,16,844.1,0.164,0.488,0.564,192.1,89,53.63758214,10.9,93.70746069,4.27,-2.485988316,2.4765384,16.12844204,2.833213344,6.190586873
2008,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.017,349,6,Europe and Central Asia,C035,21.6,27.4,7.966941524,4347000,15.81110511,13.05486743,78.526,48.8,32.6,0.000358,0,0.537,10.1,79,53.63758214,15.7,92.27888926,4.64,-4.001254139,2.815408719,15.28499674,3.908014984,2.642968772
2008,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.11,318,35,East Asia and Pacific,C033,6.4,11,9.122889447,2483000,22.37226157,16.17788918,86.28,7.3,1658.6,0.116,0.239,0.585,163.2,93,53.63758214,29.4,87.65557129,6.2,-2.082814226,3.414442608,14.72497847,2.116255515,2.843623044
2008,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.257,533,137,Europe and Central Asia,C039,23.1,27.9,9.587471949,6962000,37.45085399,115.4277577,59.359,96.5,101.2,0,0,1.162,20.8,61,53.63758214,17.6,96.85714286,3.39,-1.05908145,2.923161581,15.75597749,4.579852378,4.757270975
2008,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.261,157,41,Europe and Central Asia,C044,11.3,18.6,7.897829905,1958000,27.83929606,100.3323704,52.209,27.4,485.6,0.0152,0.00367,1.523,74.2,67,53.63758214,13,94.42174641,4.74,-1.038305682,2.63905733,14.48743461,3.346389145,4.61840591
2008,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.023,825,19,Europe and Central Asia,C048,-0.1,4,8.241056056,4555000,17.49855402,22.63377962,84.746,7.9,646.5,0.0126,0.273,0.881,171.6,93,53.63758214,14.5,84.72086575,2.81,-3.70745584,2.740840024,15.33173631,2.186051277,3.162677028
2008,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.28,1322,370,East Asia and Pacific,C051,21.6,26.4,3.456041318,14584000,24.50151188,131.7861751,41.242,27.1,1685.3,0.231,0.324,0.496,137.8,35,84.7016749,15,95.83616516,2.1,-0.942284468,2.772588722,16.49543566,3.335769576,4.888740128
2008,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.42,721,303,East Asia and Pacific,C050,6,10.5,8.088168935,8351000,18.82937873,351.3388203,89.103,24.6,1836.3,1.43,0.541,1.195,243.4,57,53.63758214,14.9,90.27131663,13.71,-0.322117923,2.766319109,15.93789197,3.242592351,5.86459327
2008,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.17,3826,650,North America,C055,2.4,8.6,15.12527011,175703000,52.48954057,33.24368685,80.438,10.5,765.9,0.054,0.117,0.212,106.9,73,53.63758214,27.8,91.98659494,3.13,-1.580966238,3.360375387,18.98430563,2.442347035,3.533502222
2008,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.75,1064,798,Latin America and the Caribbean,C056,20.9,25.7,6.404551191,702000,60.15275576,31.66921716,88.031,21.5,2275.8,0.434,0.672,0.518,170.3,19,53.63758214,14.6,70.95469063,1.3,1.095952713,2.747270914,13.46169011,3.113515309,3.486433263
2009,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.076,615,47,Europe and Central Asia,C003,3.4,7.6,10.2359352,21355000,27.15328888,101.1066772,57.683,15.8,1204.4,0.192,0.423,1.544,186.6,79,53.63758214,22.5,80.27230923,7.68,-2.485988316,3.157000421,16.87679651,2.821378886,4.626018122
2009,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.148,142,21,Europe and Central Asia,C005,6.5,10.7,10.36273867,6815000,23.69958234,356.555251,97.603,17.7,851.4,0.0142,0.168,1.158,193.9,71,53.63758214,24.3,94.12945208,6.15,-1.744813242,3.230804396,15.73463677,2.928523524,5.879289898
2009,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.695,95,66,Europe and Central Asia,C007,7.1,11.9,6.575381329,7873000,46.19657459,68.57445652,71.963,25.3,737.7,0.0618,0.034,1.291,101.5,38,53.63758214,18.8,93.97902231,6.72,0.821764558,2.985681938,15.87894987,3.269568939,4.242397496
2009,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.415,53,22,Europe and Central Asia,C010,14,18.9,6.555051347,2370000,56.91584174,120.2352814,67.695,21.4,629.5,0.0207,0,1.454,77.2,66,53.63758214,29.2,93.55802351,3.76,-0.342634529,3.407841924,14.67840094,3.109060959,4.797733132
2009,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.52,1415,736,Europe and Central Asia,C011,4.3,8.6,7.261352467,23285000,17.11661645,135.214086,73.324,19.3,746.4,0.024,0.132,0.983,179.9,49,53.63758214,16.6,98.57142857,7.14,0.079882772,2.867898902,16.96331998,3.010620886,4.91422781
2009,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.132,471,62,Europe and Central Asia,C017,5.4,9.5,11.22409039,24220000,24.34755083,234.9396374,76.771,15.4,732.4,0.0248,0.161,0.714,187.1,80,53.63758214,17.3,93.27230923,8.24,-1.876993997,2.90690106,17.00268934,2.797281335,5.463575999
2009,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.112,623,70,Europe and Central Asia,C012,5.5,8.7,10.69676076,26571000,15.54124258,138.077375,86.654,11.5,693.8,0.0144,0.0214,1.435,175.5,93,53.63758214,16.7,87.42174641,3.49,-2.062709417,2.87356464,17.09533099,2.525728644,4.935030433
2009,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.111,628,70,Europe and Central Asia,C047,9,14.5,9.131900063,91899000,24.92775412,92.97506517,78.21,13,815.1,0.048,0.0372,0.662,152.3,61,53.63758214,24.1,94.55802351,3.16,-2.072722591,3.222867846,18.33620072,2.63905733,4.543029483
2009,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.172,58,10,Europe and Central Asia,C014,2.7,6.1,6.542951618,3834000,22.46353322,31.48183534,68.223,9.6,689.9,0.00994,0.179,0.921,169.9,66,53.63758214,10.4,95.42857143,5.37,-1.566928561,2.433613355,15.15941946,2.360854001,3.48068102
2009,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.014,367,5,Europe and Central Asia,C015,-1.7,2.4,9.161227166,3423000,20.96934672,17.56785456,83.429,7,550.4,0.0076,0.237,1.339,175,89,53.63758214,19.8,93.37643704,6.25,-4.186619838,3.034952987,15.04602821,2.079441542,2.921431836
2009,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.187,1378,258,Europe and Central Asia,C016,7.4,11.8,11.35070566,192369000,29.3205471,118.1810825,78.117,15.8,819.6,0.0587,0.144,1.695,159.6,69,53.63758214,27.5,86.65557129,6.66,-1.465518403,3.349904087,19.07492597,2.821378886,4.780644038
2009,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.072,655,47,Europe and Central Asia,C054,6.1,9.3,10.10555099,31072000,18.96519933,257.4144174,81.031,12,1195.2,0.0297,0.386,0.948,186.8,77,53.63758214,18,88.56460355,3.26,-2.543649298,2.944438979,17.25181768,2.564949357,5.554564565
2009,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.687,1634,1123,Europe and Central Asia,C018,11.7,16,9.417196799,17284000,31.67172018,86.16770365,75.932,18.8,873.1,0.138,0.0791,0.884,105.5,38,53.63758214,43.9,91.70088066,4.93,0.784395852,3.804437795,16.66529183,2.985681938,4.467833891
2009,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.384,359,138,Europe and Central Asia,C019,6.8,11.7,7.216148723,40624000,32.01831692,110.7108141,68.46,20.6,647.3,0.0115,0.0209,0.771,143.8,51,53.63758214,16.1,97.14943718,7.14,-0.47162569,2.839078464,17.51986961,3.072693315,4.715913515
2009,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.87,69,60,South Asia,C021,18.9,24.8,3.547271024,5168000,73.37130063,411.5580101,30.587,51.1,1014.3,0.237,0.226,0.907,51.2,34,59.33857962,9.6,74.36228436,0.44,1.894444654,2.360854001,15.45799652,3.953164949,6.022376826
2009,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.111,314,35,Europe and Central Asia,C022,6.5,9.8,10.5553586,7189000,22.92829335,65.83502685,61.342,9.1,1396.1,0.0466,0.598,0.881,230.4,80,53.63758214,20.9,81.53269924,2.83,-2.072722591,3.086486637,15.78806278,2.312535424,4.202227297
2009,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.371,272,101,Europe and Central Asia,C023,11,14.7,8.965909493,71692000,21.69487924,199.8368885,68.209,19.6,854.6,0.147,0.204,0.804,128.8,43,53.63758214,25.7,92.51271414,3.69,-0.526825965,3.284663565,18.08788974,3.025291076,5.302493079
2009,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.567,67,38,Europe and Central Asia,C026,5.3,9.6,7.317054125,4001000,28.0183734,50.46535301,66.842,16.2,963.6,0.0198,0.127,1.396,205.2,49,53.63758214,27.4,96.85714286,7.18,0.269076885,3.346389145,15.20205514,2.844909384,3.940908824
2009,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.545,44,24,Europe and Central Asia,C025,12.2,17.1,6.037609535,4727000,39.87232346,34.41703762,67.814,27.8,720.2,0.0771,0.00762,1.524,77.3,45,53.63758214,14.7,93.42857143,6.74,0.180126166,2.753660712,15.36880152,3.360375387,3.567192993
2009,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),2.22E-18,38,0,Middle East and North Africa,C030,16.7,20.3,7.953298382,1608000,35.08064516,1288.990625,94.001,13.6,433.3,0.056,0.155,1.08,57.4,52,53.63758214,19.8,80.27230923,4.83,-6.908754779,3.034952987,14.29050235,2.681021529,7.16239023
2009,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.7,30,21,Sub-Saharan Africa,C028,17.4,22.7,5.688172673,755000,19.90061243,151.6645312,15.429,19.8,1168.4,0.615,0.756,0.648,106.7,33,15.34935172,6.2,91.81183349,1.1,0.845397622,1.974081026,13.53447435,3.034952987,5.028242908
2009,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.055,400,22,Europe and Central Asia,C032,6.5,10.4,10.01985463,9921000,31.92985265,490.0796917,86.288,16,751.1,0.16,0.514,0.059,188.7,89,53.63758214,11,93.70746069,4.2,-2.826890878,2.48490665,16.11016438,2.833213344,6.19660642
2009,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.028,396,11,Europe and Central Asia,C035,22.1,27.9,9.087919716,4346000,15.51223408,13.22054846,78.815,44.9,55.1,0.000642,0,0.728,9.4,86,53.63758214,18.2,92.56460355,4.52,-3.513088252,2.954910279,15.28476667,3.826465117,2.654687993
2009,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.13,299,39,East Asia and Pacific,C033,6,10.6,9.620815634,2473000,22.27938324,16.34043523,86.22,7.2,1511,0.107,0.231,1.301,165.3,94,53.63758214,35.4,91.08414271,2.41,-1.894444654,3.594568775,14.72094295,2.104134154,2.853041071
2009,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.49,143,70,Europe and Central Asia,C038,11.6,16.4,6.590354161,53840000,28.25468828,124.5644606,61.004,9.7,1345.9,0.106,0.0414,1.423,154.7,50,53.63758214,24.9,97,6.65,-0.039925462,3.254242969,17.80152726,2.370243741,4.832819257
